customerID,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,risk_category
6891-JPYFF,48,105.25,4997.5,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
5118-MUEYH,48,105.1,5083.55,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
8552-OBVRU,48,104.5,5068.05,Month-to-month,Electronic check,Fiber optic,Low Risk
2038-LLMLM,48,103.85,4946.05,Month-to-month,Electronic check,Fiber optic,Low Risk
2669-OIDSD,48,100.05,4834.0,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4724-WXVWF,48,95.4,4445.3,Month-to-month,Electronic check,Fiber optic,Low Risk
2573-GYRUU,48,91.05,4370.75,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
1996-DBMUS,48,70.65,3545.05,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9013-AQORL,48,45.55,2108.35,Month-to-month,Credit card (automatic),DSL,Low Risk
6137-MFAJN,48,44.8,2104.55,Month-to-month,Electronic check,DSL,Low Risk
6661-EIPZC,48,29.5,1423.05,Month-to-month,Credit card (automatic),DSL,Low Risk
5628-RKIFK,49,101.55,5070.4,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
2040-VZIKE,49,100.85,4847.35,Month-to-month,Mailed check,Fiber optic,Low Risk
9732-EQMWY,49,99.4,5025.0,Month-to-month,Electronic check,Fiber optic,Low Risk
6988-CJEYV,49,98.7,4920.55,Month-to-month,Electronic check,Fiber optic,Low Risk
3545-CNWRG,49,98.35,4889.2,Month-to-month,Electronic check,Fiber optic,Low Risk
0701-RFGFI,49,95.4,4613.95,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5002-GCQFH,49,93.85,4733.1,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5131-PONJI,49,90.4,4494.65,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
9681-KYGYB,49,88.2,4159.45,Month-to-month,Electronic check,Fiber optic,Low Risk
0419-YAAPX,49,85.3,4297.95,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
3714-NTNFO,49,84.5,3906.7,Month-to-month,Electronic check,Fiber optic,Low Risk
3452-SRFEG,49,74.6,3720.35,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9782-LGXMC,49,61.75,3024.15,Month-to-month,Bank transfer (automatic),DSL,Low Risk
6322-HRPFA,49,59.6,2970.3,Month-to-month,Credit card (automatic),DSL,Low Risk
3126-WQMGH,49,52.15,2583.75,Month-to-month,Credit card (automatic),DSL,Low Risk
1125-SNVCK,49,43.8,2106.05,Month-to-month,Mailed check,DSL,Low Risk
1530-ZTDOZ,49,40.65,2070.75,Month-to-month,Bank transfer (automatic),DSL,Low Risk
7989-AWGEH,49,39.2,1838.15,Month-to-month,Electronic check,DSL,Low Risk
5533-RJFTJ,49,30.2,1453.1,Month-to-month,Bank transfer (automatic),DSL,Low Risk
0237-YFUTL,50,109.65,5405.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
2144-BFDSO,50,108.75,5431.9,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
2786-GCDPI,50,104.95,5222.35,Month-to-month,Electronic check,Fiber optic,Low Risk
6212-ATMLK,50,95.7,4729.75,Month-to-month,Electronic check,Fiber optic,Low Risk
2267-FPIMA,50,94.4,4914.9,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
3316-UWXUY,50,93.5,4747.5,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
5371-VYLSX,50,83.4,4113.7,Month-to-month,Electronic check,Fiber optic,Low Risk
4726-DLWQN,50,70.35,3454.6,Month-to-month,Bank transfer (automatic),DSL,Low Risk
8329-GWVPJ,50,69.75,3557.7,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9074-KGVOX,50,39.45,2021.35,Month-to-month,Credit card (automatic),DSL,Low Risk
8582-KRHPJ,50,35.0,1782.4,Month-to-month,Mailed check,DSL,Low Risk
5649-RXQTV,51,99.0,5038.15,Month-to-month,Electronic check,Fiber optic,Low Risk
3062-ICYZQ,51,93.8,4539.35,Month-to-month,Electronic check,Fiber optic,Low Risk
5973-EJGDP,51,87.35,4473.0,Month-to-month,Electronic check,Fiber optic,Low Risk
5076-YVXCM,51,83.4,4149.45,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
4138-NAXED,51,81.0,4085.75,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
3404-JNXAX,51,80.75,4116.9,Month-to-month,Electronic check,Fiber optic,Low Risk
3128-YOVTD,51,79.15,4018.55,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9701-CDXHR,51,69.15,3649.6,Month-to-month,Mailed check,Fiber optic,Low Risk
2625-TRCZQ,51,49.65,2553.35,Month-to-month,Electronic check,DSL,Low Risk
4139-JPIAM,51,44.45,2181.55,Month-to-month,Credit card (automatic),DSL,Low Risk
7740-KKCXF,51,30.05,1529.45,Month-to-month,Credit card (automatic),DSL,Low Risk
3256-EZDBI,51,29.45,1459.35,Month-to-month,Credit card (automatic),DSL,Low Risk
1320-REHCS,52,110.75,5832.0,Month-to-month,Electronic check,Fiber optic,Low Risk
9278-VZKCD,52,109.1,5647.95,Month-to-month,Electronic check,Fiber optic,Low Risk
3657-COGMW,52,108.1,5839.3,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4062-HBMOS,52,103.05,5364.8,Month-to-month,Electronic check,Fiber optic,Low Risk
4983-CLMLV,52,102.7,5138.1,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4472-VESGY,52,98.15,4993.4,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
2279-AXJJK,52,95.65,5088.4,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4070-OKWVH,52,94.6,5025.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
1485-YDHMM,52,93.25,4631.7,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
0689-DSXGL,52,85.8,4433.3,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
7803-XOCCZ,52,84.05,4326.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
8705-DWKTI,52,83.8,4331.4,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
7693-QPEFS,52,72.95,3829.75,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
1702-CCFNJ,52,61.35,3169.55,Month-to-month,Bank transfer (automatic),DSL,Low Risk
8878-RYUKI,52,59.45,3043.7,Month-to-month,Electronic check,DSL,Low Risk
0523-VNGTF,52,50.5,2566.3,Month-to-month,Electronic check,DSL,Low Risk
6075-QMNRR,52,49.75,2535.55,Month-to-month,Bank transfer (automatic),DSL,Low Risk
0222-CNVPT,52,48.8,2555.05,Month-to-month,Credit card (automatic),DSL,Low Risk
4132-POCZS,52,39.9,2020.9,Month-to-month,Electronic check,DSL,Low Risk
1074-AMIOH,53,108.25,5935.1,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
3162-ZJZFU,53,92.55,4779.45,Month-to-month,Electronic check,Fiber optic,Low Risk
8189-HBVRW,53,90.8,4921.2,Month-to-month,Electronic check,Fiber optic,Low Risk
1492-QGCLU,53,85.7,4616.1,Month-to-month,Electronic check,DSL,Low Risk
5206-XZZQI,53,80.6,4348.1,Month-to-month,Mailed check,Fiber optic,Low Risk
3055-OYMSE,53,73.8,4003.85,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
9822-BIIGN,53,71.85,3827.9,Month-to-month,Electronic check,DSL,Low Risk
7691-KGKGP,53,65.0,3363.8,Month-to-month,Credit card (automatic),DSL,Low Risk
5307-UVGNB,53,48.7,2495.2,Month-to-month,Bank transfer (automatic),DSL,Low Risk
3160-TYXLT,53,46.3,2546.85,Month-to-month,Bank transfer (automatic),DSL,Low Risk
4176-FXYBO,54,109.55,6118.95,Month-to-month,Electronic check,Fiber optic,Low Risk
6353-BRMMA,54,104.1,5645.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5331-RGMTT,54,99.05,5295.7,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
8058-DMYRU,54,90.05,4931.8,Month-to-month,Electronic check,Fiber optic,Low Risk
4402-FTBXC,54,89.8,4667.0,Month-to-month,Mailed check,Fiber optic,Low Risk
5136-GFPMB,54,89.4,4869.5,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
0292-WEGCH,54,86.2,4524.05,Month-to-month,Electronic check,DSL,Low Risk
5243-SAOTC,54,79.85,4308.25,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5188-HGMLP,54,74.0,3919.15,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
8097-VBQTZ,54,69.9,3883.3,Month-to-month,Mailed check,DSL,Low Risk
2586-CWXVV,54,30.4,1621.35,Month-to-month,Electronic check,DSL,Low Risk
8904-OPDCK,54,24.95,1364.75,Month-to-month,Bank transfer (automatic),DSL,Low Risk
8016-NCFVO,55,116.5,6382.55,Month-to-month,Electronic check,Fiber optic,Low Risk
3005-TYFRD,55,103.65,5676.65,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
7271-AJDTL,55,94.45,5073.1,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4918-FYJNT,55,90.45,5044.8,Month-to-month,Electronic check,Fiber optic,Low Risk
7449-HVPIV,55,90.4,5099.15,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
0058-EVZWM,55,89.8,4959.6,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
0913-XWSCN,55,85.5,4713.4,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
3541-ZNUHK,55,85.1,4600.95,Month-to-month,Electronic check,Fiber optic,Low Risk
6968-GMKPR,55,81.55,4509.5,Month-to-month,Electronic check,Fiber optic,Low Risk
7148-XZPHA,55,79.4,4238.45,Month-to-month,Electronic check,Fiber optic,Low Risk
3537-HPKQT,55,77.75,4266.4,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
0531-ZZJWQ,55,74.0,4052.4,Month-to-month,Electronic check,Fiber optic,Low Risk
2101-RANCD,55,73.1,4144.9,Month-to-month,Electronic check,Fiber optic,Low Risk
8400-WZICQ,55,55.7,3131.8,Month-to-month,Electronic check,DSL,Low Risk
2055-SIFSS,55,51.65,2838.55,Month-to-month,Bank transfer (automatic),DSL,Low Risk
2338-BQEZT,55,50.55,2832.75,Month-to-month,Credit card (automatic),DSL,Low Risk
9591-YVTEB,55,44.85,2479.05,Month-to-month,Electronic check,DSL,Low Risk
1552-CZCLL,55,20.0,1087.25,Month-to-month,Credit card (automatic),No,Low Risk
1061-PNTHC,56,109.6,5953.0,Month-to-month,Mailed check,Fiber optic,Low Risk
4010-YLMVT,56,106.6,5893.95,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
8677-HDZEE,56,105.45,5916.95,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
0899-WZRSD,56,105.35,5794.45,Month-to-month,Mailed check,Fiber optic,Low Risk
4840-ORQXB,56,104.75,5841.35,Month-to-month,Electronic check,Fiber optic,Low Risk
7901-TBKJX,56,101.05,5594.0,Month-to-month,Electronic check,Fiber optic,Low Risk
1427-VERSM,56,98.7,5669.5,Month-to-month,Electronic check,Fiber optic,Low Risk
2208-UGTGR,56,98.6,5581.05,Month-to-month,Electronic check,Fiber optic,Low Risk
5827-MWCZK,56,96.95,5432.2,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4007-NHVHI,56,96.85,5219.65,Month-to-month,Electronic check,Fiber optic,Low Risk
1020-JPQOW,56,90.55,5116.6,Month-to-month,Electronic check,Fiber optic,Low Risk
1935-IMVBB,56,89.7,4952.95,Month-to-month,Mailed check,Fiber optic,Low Risk
0880-FVFWF,56,86.4,4922.4,Month-to-month,Electronic check,Fiber optic,Low Risk
5018-GWURO,56,85.6,4902.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
8023-QHAIO,56,76.85,4275.75,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
6128-DAFVY,56,44.85,2564.95,Month-to-month,Credit card (automatic),DSL,Low Risk
2883-ILGWO,57,104.9,5913.95,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
4188-FRABG,57,103.05,5925.75,Month-to-month,Electronic check,Fiber optic,Low Risk
8384-FZBJK,57,100.6,5611.7,Month-to-month,Electronic check,Fiber optic,Low Risk
8468-EHYJA,57,99.65,5497.05,Month-to-month,Electronic check,Fiber optic,Low Risk
8421-WZOOW,57,95.3,5567.45,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
2267-WTPYD,57,94.0,5438.95,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
7529-ZDFXI,57,89.85,4925.35,Month-to-month,Electronic check,Fiber optic,Low Risk
5240-CAOYT,57,87.55,4884.85,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
8647-SDTWQ,57,74.3,4018.35,Month-to-month,Electronic check,Fiber optic,Low Risk
4981-FLTMF,57,65.2,3687.85,Month-to-month,Bank transfer (automatic),DSL,Low Risk
0699-NDKJM,57,58.75,3437.45,Month-to-month,Bank transfer (automatic),DSL,Low Risk
7672-VFMXZ,57,55.7,3171.6,Month-to-month,Electronic check,DSL,Low Risk
7733-UDMTP,57,55.0,3094.05,Month-to-month,Electronic check,DSL,Low Risk
3164-YAXFY,57,53.75,3196.0,Month-to-month,Electronic check,DSL,Low Risk
3621-CHYVB,57,49.9,2782.4,Month-to-month,Bank transfer (automatic),DSL,Low Risk
6847-KJLTS,58,100.4,5749.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
2675-DHUTR,58,98.9,5780.7,Month-to-month,Electronic check,Fiber optic,Low Risk
2386-OWURY,58,95.3,5817.7,Month-to-month,Electronic check,Fiber optic,Low Risk
1930-WNXSB,58,92.85,5305.05,Month-to-month,Electronic check,Fiber optic,Low Risk
4001-TSBTV,58,91.55,5511.65,Month-to-month,Electronic check,Fiber optic,Low Risk
7824-PANSQ,58,80.65,4807.35,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
1867-TJHTS,58,79.8,4526.85,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
1697-BCSHV,58,66.8,3970.4,Month-to-month,Bank transfer (automatic),DSL,Low Risk
3969-JQABI,58,65.25,3791.6,Month-to-month,Credit card (automatic),DSL,Low Risk
6168-YBYNP,59,111.35,6519.75,Month-to-month,Electronic check,Fiber optic,Low Risk
6627-CFOSN,59,99.45,5623.7,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
4194-WHFCB,59,96.65,5580.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
0060-FUALY,59,94.75,5597.65,Month-to-month,Electronic check,Fiber optic,Low Risk
6300-BWMJX,59,93.35,5386.5,Month-to-month,Electronic check,Fiber optic,Low Risk
6917-YACBP,59,89.75,5496.9,Month-to-month,Electronic check,Fiber optic,Low Risk
1658-XUHBX,59,88.75,5348.65,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
7346-MEDWM,59,83.25,4949.1,Month-to-month,Electronic check,Fiber optic,Low Risk
3863-QSTYI,59,64.65,3735.45,Month-to-month,Electronic check,DSL,Low Risk
9501-UKKNL,59,51.7,3005.8,Month-to-month,Electronic check,DSL,Low Risk
9693-XMUOB,59,50.25,2997.45,Month-to-month,Electronic check,DSL,Low Risk
2478-EEWWM,59,44.3,2666.75,Month-to-month,Electronic check,DSL,Low Risk
2522-AHJXR,60,109.45,6572.85,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
6377-WHAOX,60,106.15,6411.25,Month-to-month,Electronic check,Fiber optic,Low Risk
5647-FXOTP,60,105.9,6401.25,Month-to-month,Electronic check,Fiber optic,Low Risk
3170-GWYKC,60,104.95,6236.75,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
3413-DHLPB,60,103.75,5969.95,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
8785-CJSHH,60,99.8,5985.75,Month-to-month,Electronic check,Fiber optic,Low Risk
2277-DJJDL,60,99.0,6017.9,Month-to-month,Electronic check,Fiber optic,Low Risk
5334-JLAXU,60,94.1,5475.9,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4250-WAROZ,60,93.25,5774.55,Month-to-month,Electronic check,Fiber optic,Low Risk
1215-FIGMP,60,89.9,5450.7,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
0924-BJCRC,60,89.45,5294.6,Month-to-month,Electronic check,Fiber optic,Low Risk
7426-WEIJX,60,80.95,4859.1,Month-to-month,Electronic check,Fiber optic,Low Risk
1036-GUDCL,60,79.05,4663.4,Month-to-month,Credit card (automatic),DSL,Low Risk
4450-MDZFX,60,74.35,4453.3,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
8847-GEOOQ,60,60.2,3582.4,Month-to-month,Bank transfer (automatic),DSL,Low Risk
3999-WRNGR,60,49.75,3069.45,Month-to-month,Electronic check,DSL,Low Risk
6710-HSJRD,61,114.1,7132.15,Month-to-month,Electronic check,Fiber optic,Low Risk
8535-SFUTN,61,106.45,6300.15,Month-to-month,Electronic check,Fiber optic,Low Risk
4220-TINQT,61,106.35,6751.35,Month-to-month,Electronic check,Fiber optic,Low Risk
1548-FEHVL,61,106.2,6375.2,Month-to-month,Electronic check,Fiber optic,Low Risk
0487-RPVUM,61,99.4,5943.65,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
7789-CRUVC,61,94.2,5895.45,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
1346-PJWTK,61,94.15,5731.85,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
7251-XFOIL,61,89.2,5500.6,Month-to-month,Mailed check,Fiber optic,Low Risk
4238-HFHSN,61,82.15,4904.85,Month-to-month,Electronic check,Fiber optic,Low Risk
7839-NUIAA,61,59.8,3641.5,Month-to-month,Electronic check,DSL,Low Risk
2683-JXWQQ,61,33.6,2117.2,Month-to-month,Bank transfer (automatic),DSL,Low Risk
5339-TJFEK,62,105.5,6487.2,Month-to-month,Electronic check,Fiber optic,Low Risk
4553-DVPZG,62,101.35,6164.7,Month-to-month,Electronic check,Fiber optic,Low Risk
9544-PYPSJ,62,96.1,6019.35,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
6794-HKIAJ,62,90.7,5586.45,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
4462-CYWMH,62,89.8,5629.55,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5828-DWPIL,62,89.1,5618.3,Month-to-month,Electronic check,Fiber optic,Low Risk
2363-BJLSL,62,80.4,4981.15,Month-to-month,Bank transfer (automatic),DSL,Low Risk
2294-DMMUS,62,70.45,4300.45,Month-to-month,Credit card (automatic),DSL,Low Risk
1656-DRSMG,63,109.85,7002.95,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
7537-CBQUZ,63,109.4,7031.45,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
2027-WKXMW,63,108.75,6871.7,Month-to-month,Electronic check,Fiber optic,Low Risk
1110-KYLGQ,63,108.25,6780.1,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
4191-XOVOM,63,105.4,6713.2,Month-to-month,Electronic check,Fiber optic,Low Risk
1035-IPQPU,63,103.5,6479.4,Month-to-month,Electronic check,Fiber optic,Low Risk
7233-DRTRF,63,102.4,6444.05,Month-to-month,Electronic check,Fiber optic,Low Risk
0929-PECLO,63,89.6,5538.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
0621-HJWXJ,63,81.55,5029.05,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
2796-UUZZO,63,80.3,4896.35,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
2067-QYTCF,64,111.15,6953.4,Month-to-month,Electronic check,Fiber optic,Low Risk
8495-LJDFO,64,108.95,7111.3,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
7426-GSWPO,64,103.5,6548.65,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9974-JFBHQ,64,99.15,6171.2,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
1728-CXQBE,64,94.25,6081.4,Month-to-month,Electronic check,Fiber optic,Low Risk
0595-ITUDF,64,91.8,5960.5,Month-to-month,Electronic check,Fiber optic,Low Risk
0744-GKNGE,64,86.8,5327.25,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
2250-IVBWA,64,81.05,5135.35,Month-to-month,Electronic check,Fiber optic,Low Risk
8659-HDIYE,64,74.65,4869.35,Month-to-month,Credit card (automatic),DSL,Low Risk
5921-NGYRH,64,73.55,4764.0,Month-to-month,Mailed check,Fiber optic,Low Risk
6211-WHMYA,64,43.85,2751.0,Month-to-month,Electronic check,DSL,Low Risk
6067-NGCEU,65,111.05,7107.0,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
9052-VKDUW,65,109.4,7227.45,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
3761-FLYZI,65,108.8,7082.45,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
5055-MGMGF,65,105.05,6914.95,Month-to-month,Electronic check,Fiber optic,Low Risk
2378-VTKDH,65,104.35,6578.55,Month-to-month,Electronic check,Fiber optic,Low Risk
2360-RDGRO,65,104.25,6812.95,Month-to-month,Electronic check,Fiber optic,Low Risk
8065-BVEPF,65,99.1,6496.15,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9776-OJUZI,65,95.45,6223.3,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9058-HRZSV,65,94.4,6126.15,Month-to-month,Electronic check,Fiber optic,Low Risk
6908-VVYHM,65,90.65,5931.0,Month-to-month,Electronic check,Fiber optic,Low Risk
3982-DQLUS,65,85.75,5688.45,Month-to-month,Electronic check,Fiber optic,Low Risk
8498-XXGWA,65,55.15,3673.15,Month-to-month,Mailed check,DSL,Low Risk
1469-LBJQJ,66,105.2,6936.85,Month-to-month,Electronic check,Fiber optic,Low Risk
3086-RUCRN,66,103.1,6595.0,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
1013-QCWAM,66,100.8,6690.75,Month-to-month,Electronic check,Fiber optic,Low Risk
0130-SXOUN,66,89.4,5976.9,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
7520-HQWJU,66,67.45,4508.65,Month-to-month,Bank transfer (automatic),DSL,Low Risk
8548-AWOFC,66,63.85,4264.6,Month-to-month,Electronic check,DSL,Low Risk
2452-KDRRH,67,101.4,6841.05,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
6173-GOLSU,67,94.65,6079.0,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
9350-VLHMB,67,89.55,6373.1,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
4833-QTJNO,67,83.85,5588.8,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
9943-VSZUV,67,75.7,5060.85,Month-to-month,Mailed check,Fiber optic,Low Risk
7872-RDDLZ,67,54.9,3725.5,Month-to-month,Electronic check,DSL,Low Risk
3896-RCYYE,67,53.4,3579.15,Month-to-month,Credit card (automatic),DSL,Low Risk
7821-DPRQE,68,107.7,7320.9,Month-to-month,Electronic check,Fiber optic,Low Risk
4989-LIXVT,68,95.9,6503.2,Month-to-month,Electronic check,Fiber optic,Low Risk
4098-NAUKP,68,84.65,5683.6,Month-to-month,Electronic check,Fiber optic,Low Risk
6952-OMNWB,68,80.35,5589.3,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
9577-WJVCQ,68,54.45,3687.75,Month-to-month,Mailed check,DSL,Low Risk
8756-RDDLT,68,44.95,3085.35,Month-to-month,Electronic check,DSL,Low Risk
3893-JRNFS,68,39.9,2796.35,Month-to-month,Bank transfer (automatic),DSL,Low Risk
8755-IWJHN,69,95.35,6382.0,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
1170-SASML,69,85.4,5869.4,Month-to-month,Bank transfer (automatic),Fiber optic,Low Risk
3865-ZYKAD,69,84.9,5785.65,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
5804-HYIEZ,70,106.05,7554.05,Month-to-month,Electronic check,Fiber optic,Low Risk
5740-YHGTW,70,97.55,6669.05,Month-to-month,Credit card (automatic),Fiber optic,Low Risk
